592;192;222;229;land;false;mountain;1
593;236;177;88;land;true;plains;1
594;89;224;202;land;false;plains;1
595;253;87;186;land;false;marsh;1
596;201;218;84;land;false;plains;1
597;212;249;41;land;false;hills;1
598;205;233;215;land;false;plains;1
599;223;132;188;land;false;forest;1
600;63;250;253;land;false;hills;1
601;213;200;135;land;false;urban;1
602;228;91;222;land;true;plains;1
603;237;154;171;land;false;mountain;1
604;176;227;212;land;false;forest;1
605;197;184;126;land;false;plains;1
606;145;220;222;land;true;plains;1
607;243;172;253;land;false;plains;1
608;229;252;47;land;false;hills;1
609;249;201;228;land;false;hills;1
610;130;186;197;land;false;plains;1
611;142;130;240;land;false;plains;1
612;242;210;179;land;false;plains;1
613;128;228;179;land;false;plains;1
614;237;243;120;land;true;plains;1
615;251;182;227;land;false;forest;1
616;250;164;234;land;false;hills;1
617;101;224;209;land;false;plains;1
618;209;178;123;land;false;plains;1
619;229;224;231;land;false;urban;1
620;230;63;214;land;false;plains;1
621;192;222;158;land;false;urban;1
622;237;210;230;land;true;plains;1
623;227;247;56;land;false;hills;1
624;234;201;230;land;false;forest;1
625;247;78;182;land;false;plains;1
626;248;180;149;land;false;plains;1
627;131;223;223;land;false;forest;1
628;169;206;179;land;false;hills;1
629;197;189;207;land;true;hills;1
630;161;226;163;land;false;forest;1
631;249;202;50;land;false;plains;1
632;166;231;188;land;false;hills;1
633;243;245;97;land;false;hills;1
634;85;184;246;land;false;plains;1
635;183;218;139;land;false;mountain;1
636;221;235;110;land;false;plains;1
637;226;190;179;land;false;plains;1
638;243;236;222;land;false;plains;1
639;220;246;52;land;false;plains;1
640;184;172;252;land;false;urban;1
641;142;226;141;land;false;hills;1
642;168;167;236;land;false;urban;1
643;253;207;234;land;false;hills;1
644;230;201;243;land;false;plains;1
645;217;105;215;land;false;plains;1
646;198;154;228;land;false;plains;1
647;205;158;231;land;false;mountain;1
648;174;228;147;land;false;mountain;1
649;87;252;182;land;false;forest;1
650;231;170;147;land;false;hills;1
651;225;179;223;land;true;plains;1
652;207;206;183;land;false;plains;1
653;246;237;159;land;true;plains;1
654;173;115;246;land;false;hills;1
655;155;190;209;land;false;plains;1
656;249;242;197;land;false;plains;1
657;207;145;166;land;false;plains;1
658;233;133;144;land;false;mountain;1
659;203;145;177;land;true;plains;1
660;241;67;248;land;false;hills;1
661;205;220;89;land;true;plains;1
662;243;253;30;land;false;plains;1
663;224;133;225;land;false;marsh;1
664;123;178;210;land;false;hills;1
665;103;151;248;land;false;forest;1
666;141;214;178;land;false;forest;1
667;221;199;137;land;true;plains;1
668;201;146;182;land;false;plains;1
669;159;187;226;land;false;plains;1
670;229;221;116;land;false;plains;1
671;154;156;204;land;false;hills;1
672;118;223;241;land;false;plains;1
673;193;165;184;land;false;plains;1
674;221;252;99;land;false;plains;1
675;69;199;253;land;false;urban;1
676;110;187;231;land;false;mountain;1
677;250;140;164;land;true;plains;1
678;190;243;96;land;false;hills;1
679;229;233;117;land;false;hills;1
680;214;156;161;land;false;forest;1
681;160;250;233;land;false;urban;1
682;71;244;254;land;false;forest;1
683;217;221;217;land;false;hills;1
684;211;142;237;land;false;forest;1
685;229;210;136;land;false;plains;1
686;247;172;247;land;false;hills;1
687;215;170;166;land;false;plains;1
688;196;185;232;land;false;plains;1
689;245;236;152;land;false;hills;1
690;153;112;245;land;false;urban;1
691;217;207;216;land;false;plains;1
692;143;208;227;land;false;mountain;1
693;184;250;197;land;true;plains;1
694;193;177;207;land;false;plains;1
695;230;215;115;land;false;plains;1
696;185;149;212;land;false;hills;1
697;239;169;102;land;true;plains;1
698;245;242;254;land;false;urban;1
699;241;226;242;land;true;plains;1
700;244;253;206;land;false;hills;1
701;218;143;183;land;false;plains;1
702;232;71;200;land;false;plains;1
703;218;87;249;land;true;plains;1
704;114;167;250;land;false;plains;1
705;158;101;249;land;false;plains;1
706;168;242;249;land;false;urban;1
707;158;217;216;land;true;plains;1
708;209;252;134;land;false;plains;1
709;252;233;59;land;true;plains;1
710;157;231;138;land;false;urban;1
711;138;254;154;land;false;hills;1
712;187;119;219;land;false;plains;1
713;242;187;237;land;false;plains;1
714;248;156;228;land;false;hills;1
715;155;193;224;land;true;plains;1
716;195;192;205;land;false;plains;1
717;251;230;139;land;false;hills;1
718;118;207;176;land;false;hills;1
719;224;247;199;land;false;hills;1
720;176;146;243;land;true;plains;1
721;242;239;86;land;false;hills;1
722;200;125;208;land;false;hills;1
723;153;241;181;land;false;forest;1
724;232;184;154;land;false;plains;1
725;252;222;104;land;false;mountain;1
726;250;232;183;land;false;plains;1
727;191;208;254;land;false;forest;1
728;253;201;201;land;false;urban;1
729;185;176;140;land;false;hills;1
730;145;214;227;land;false;plains;1
731;249;162;182;land;false;forest;1
732;250;136;184;land;true;plains;1
733;252;183;220;land;false;hills;1
734;254;56;243;land;false;hills;1
735;59;231;247;land;false;forest;1
736;157;239;144;land;false;mountain;1
737;181;250;109;land;false;plains;1
738;89;211;251;land;false;plains;1
739;195;158;253;land;false;hills;1
740;219;242;216;land;true;plains;1
741;251;249;2;land;false;plains;1
742;179;132;197;land;false;plains;1
743;252;182;184;land;false;plains;1
744;210;152;208;land;false;hills;1
745;154;155;202;land;false;plains;1
746;144;180;217;land;false;plains;1
747;212;148;152;land;false;hills;1
748;181;153;196;land;false;hills;1
749;239;254;88;land;false;plains;1
750;246;239;23;land;false;mountain;1
751;246;162;219;land;false;plains;1
752;206;253;175;land;false;mountain;1
753;249;156;111;land;false;hills;1
754;206;159;192;land;false;urban;1
755;226;247;188;land;false;mountain;1
756;207;248;118;land;false;hills;1
757;196;89;251;land;false;hills;1
758;85;229;202;land;false;plains;1
759;86;246;251;land;false;plains;1
760;157;223;178;land;false;plains;1
761;204;202;248;land;false;plains;1
762;213;185;175;land;false;urban;1
763;253;79;227;land;false;plains;1
764;218;99;190;land;true;urban;1
765;178;175;213;land;false;plains;1
766;160;234;216;land;false;urban;1
767;193;204;123;land;false;forest;1
768;154;229;164;land;false;mountain;1
769;233;196;79;land;false;plains;1
770;244;222;179;land;true;plains;1
771;203;215;187;land;false;plains;1
772;236;236;208;land;true;plains;1
773;142;137;249;land;false;mountain;1
774;243;244;51;land;false;plains;1
775;216;221;198;land;false;hills;1
776;212;249;75;land;false;plains;1
777;166;236;115;land;false;hills;1
778;221;253;38;land;false;plains;1
779;132;240;179;land;true;plains;1
780;162;157;253;land;false;plains;1
781;194;219;161;land;false;plains;1
782;237;115;179;land;false;hills;1
783;118;221;249;land;false;plains;1
784;230;233;209;land;false;mountain;1
785;167;134;240;land;true;forest;1
786;73;190;238;land;true;plains;1
787;192;173;159;land;false;marsh;1
788;187;235;119;land;true;plains;1
789;146;231;175;land;true;plains;1
790;244;149;155;land;false;forest;1
791;181;158;251;land;false;forest;1
792;104;243;200;land;false;plains;1
793;230;242;167;land;false;plains;1
794;232;43;250;land;true;plains;1
795;61;225;235;land;true;plains;1
796;197;248;203;land;false;plains;1
797;89;224;217;land;false;plains;1
798;210;251;240;land;false;plains;1
799;132;183;253;land;false;mountain;1
800;250;128;209;land;false;plains;1
801;233;148;152;land;true;urban;1
802;237;242;54;land;false;urban;1
803;142;147;212;land;true;plains;1
804;131;202;249;land;true;plains;1
805;63;210;238;land;false;plains;1
806;199;161;239;land;false;plains;1
807;229;102;189;land;false;hills;1
808;167;253;215;land;true;plains;1
809;145;237;224;land;false;forest;1
810;192;128;184;land;false;plains;1
811;218;222;193;land;true;plains;1
812;224;182;121;land;false;plains;1
813;72;215;246;land;false;hills;1
814;247;167;241;land;false;forest;1
815;156;121;243;land;false;marsh;1
816;199;247;158;land;false;urban;1
817;69;203;244;land;false;plains;1
